2.66,0.650117
2.67,0.653478
2.68,0.656815
2.69,0.660126
2.7,0.663413
2.71,0.666674
2.72,0.669911
2.73,0.673121
2.74,0.676306
2.75,0.679466
2.76,0.682599
2.77,0.685707
2.78,0.688789
2.79,0.691844
2.8,0.694874
2.81,0.697877
2.82,0.700855
2.83,0.703806
2.84,0.706731
2.85,0.709629
2.86,0.712502
2.87,0.715348
2.88,0.718169
2.89,0.720963
2.9,0.723731
2.91,0.726474
2.92,0.72919
2.93,0.731881
2.94,0.734546
2.95,0.737185
2.96,0.739799
2.97,0.742387
2.98,0.74495
2.99,0.747487
3,0.75
3.01,0.752488
3.02,0.75495
3.03,0.757388
3.04,0.759801
3.05,0.76219
3.06,0.764555
3.07,0.766895
3.08,0.769211
3.09,0.771504
3.1,0.773773
3.11,0.776018
3.12,0.77824
3.13,0.780438
3.14,0.782614
3.15,0.784767
3.16,0.786897
3.17,0.789005
3.18,0.79109
3.19,0.793153
3.2,0.795194
3.21,0.797213
3.22,0.799211
3.23,0.801187
3.24,0.803142
3.25,0.805076
3.26,0.806989
3.27,0.808882
3.28,0.810754
3.29,0.812605
3.3,0.814437
3.31,0.816248
3.32,0.81804
3.33,0.819813
3.34,0.821566
3.35,0.823299
3.36,0.825014
3.37,0.82671
3.38,0.828388
3.39,0.830047
3.4,0.831688
3.41,0.83331
3.42,0.834915
3.43,0.836503
3.44,0.838072
3.45,0.839625
3.46,0.84116
3.47,0.842678
3.48,0.84418
3.49,0.845665
3.5,0.847134
3.51,0.848586
3.52,0.850023
3.53,0.851443
3.54,0.852848
3.55,0.854237
3.56,0.855611
3.57,0.85697
3.58,0.858314
3.59,0.859642
3.6,0.860957
3.61,0.862256
3.62,0.863542
3.63,0.864813
3.64,0.86607
3.65,0.867313
3.66,0.868543
3.67,0.869759
3.68,0.870961
3.69,0.872151
3.7,0.873327
3.71,0.87449
3.72,0.875641
3.73,0.876779
3.74,0.877904
3.75,0.879017
3.76,0.880118
3.77,0.881207
3.78,0.882283
3.79,0.883349
3.8,0.884402
3.81,0.885444
3.82,0.886474
3.83,0.887494
3.84,0.888502
3.85,0.889499
3.86,0.890486
3.87,0.891461
3.88,0.892426
3.89,0.893381
3.9,0.894325
3.91,0.895259
3.92,0.896183
3.93,0.897097
3.94,0.898001
3.95,0.898896
3.96,0.899781
3.97,0.900656
3.98,0.901522
3.99,0.902378
4,0.903226
4.01,0.904064
4.02,0.904894
4.03,0.905714
4.04,0.906526
4.05,0.907329
4.06,0.908124
4.07,0.90891
4.08,0.909688
4.09,0.910457
4.1,0.911219
4.11,0.911972
4.12,0.912718
4.13,0.913456
4.14,0.914186
4.15,0.914908
4.16,0.915622
4.17,0.91633
4.18,0.91703
4.19,0.917722
4.2,0.918407
4.21,0.919085
4.22,0.919757
4.23,0.920421
4.24,0.921078
4.25,0.921728
4.26,0.922372
4.27,0.923009
4.28,0.92364
4.29,0.924264
4.3,0.924882
4.31,0.925493
4.32,0.926098
4.33,0.926697
4.34,0.92729
4.35,0.927877
4.36,0.928457
4.37,0.929032
4.38,0.929601
4.39,0.930165
4.4,0.930722
4.41,0.931274
4.42,0.931821
4.43,0.932362
4.44,0.932897
4.45,0.933427
4.46,0.933952
4.47,0.934472
4.48,0.934986
4.49,0.935496
4.5,0.936
4.51,0.936499
4.52,0.936994
4.53,0.937483
4.54,0.937968
4.55,0.938447
4.56,0.938923
4.57,0.939393
4.58,0.939859
4.59,0.94032
4.6,0.940777
4.61,0.941229
4.62,0.941677
4.63,0.942121
4.64,0.94256
4.65,0.942995
4.66,0.943426
4.67,0.943853
4.68,0.944275
4.69,0.944694
4.7,0.945108
4.71,0.945519
4.72,0.945925
4.73,0.946328
4.74,0.946727
4.75,0.947122
4.76,0.947513
4.77,0.947901
4.78,0.948285
4.79,0.948665
4.8,0.949042
4.81,0.949415
4.82,0.949785
4.83,0.950151
4.84,0.950514
4.85,0.950873
4.86,0.951229
4.87,0.951582
4.88,0.951932
4.89,0.952278
4.9,0.952621
4.91,0.952961
4.92,0.953297
4.93,0.953631
4.94,0.953962
4.95,0.954289
4.96,0.954614
4.97,0.954935
4.98,0.955254
4.99,0.95557
5,0.955882
